user_id,treatment,channel,audience_type,country,age_group,device_type,email_subscriber,n_prior_purchases,n_organic_sessions_30d,days_since_last_visit,loyalty_tier,category_affinity,frequency,spend_eur,converted
T03_00272,1,meta,prospecting_lal_3_5pct,GB,18-24,mobile,1,1,3,2,none,skincare,6,0.06,0
C_05273,0,,,GB,18-24,desktop,1,5,4,47,silver,skincare,0,0.0,0
T06_00046,1,tiktok,retargeting,DE,25-34,desktop,0,8,9,8,none,haircare,5,0.05,0
T07_01676,1,meta,retargeting_warm,GB,25-34,mobile,1,0,7,8,none,fragrance,10,0.1,0
T08_00991,1,meta,retargeting_hot,FR,25-34,desktop,1,8,6,32,none,makeup,13,0.15,0
C_03449,0,,,DE,35-44,desktop,1,0,3,12,gold,makeup,0,0.0,0
T06_00186,1,tiktok,retargeting,GB,25-34,desktop,1,15,5,6,none,fragrance,8,0.07,0
T03_00319,1,meta,prospecting_lal_3_5pct,DE,18-24,mobile,0,0,3,13,silver,skincare,3,0.02,0
C_02478,0,,,GB,18-24,desktop,0,3,2,4,none,fragrance,0,0.0,0
T03_00514,1,meta,prospecting_lal_3_5pct,GB,35-44,mobile,0,8,1,15,silver,fragrance,1,0.01,1
T00_00220,1,tiktok,prospecting_broad_1824,FR,35-44,mobile,1,3,0,10,silver,skincare,7,0.06,0
T07_01773,1,meta,retargeting_warm,FR,25-34,desktop,1,1,8,2,none,haircare,17,0.17,0
T09_01051,1,youtube,retargeting,GB,45+,mobile,1,0,9,4,platinum,skincare,13,0.14,0
C_05288,0,,,FR,25-34,desktop,0,6,1,4,none,fragrance,0,0.0,0
T09_01197,1,youtube,retargeting,FR,18-24,desktop,1,8,10,6,silver,makeup,4,0.05,0
T08_01300,1,meta,retargeting_hot,DE,35-44,desktop,1,10,10,6,gold,makeup,13,0.15,0
C_01738,0,,,FR,18-24,desktop,1,5,3,20,none,haircare,0,0.0,0
C_06405,0,,,FR,18-24,desktop,1,7,4,15,none,skincare,0,0.0,0
T01_00997,1,tiktok,prospecting_broad_2534,GB,35-44,mobile,0,0,1,18,none,fragrance,2,0.01,0
T02_01760,1,meta,prospecting_lal_1pct,GB,35-44,mobile,0,0,2,74,none,skincare,5,0.04,0
T04_00702,1,meta,prospecting_broad,FR,35-44,mobile,0,9,1,17,platinum,fragrance,2,0.02,0
C_06177,0,,,GB,25-34,tablet,0,3,4,4,none,haircare,0,0.0,0
T08_00852,1,meta,retargeting_hot,GB,25-34,mobile,1,2,15,10,none,fragrance,12,0.12,0
C_06244,0,,,FR,18-24,mobile,0,3,6,61,silver,makeup,0,0.0,0
C_05883,0,,,GB,18-24,desktop,0,1,7,3,silver,skincare,0,0.0,0
T05_00191,1,youtube,prospecting_brand_safety,DE,35-44,mobile,1,2,0,4,none,haircare,3,0.03,1
C_02411,0,,,DE,25-34,mobile,0,0,2,40,none,skincare,0,0.0,0
T08_00010,1,meta,retargeting_hot,DE,25-34,desktop,1,4,5,1,none,fragrance,19,0.2,0
T07_01276,1,meta,retargeting_warm,GB,18-24,mobile,1,5,10,1,none,skincare,11,0.13,0
C_02911,0,,,GB,45+,mobile,0,1,2,47,silver,makeup,0,0.0,0
T09_00852,1,youtube,retargeting,DE,35-44,mobile,0,2,2,6,none,skincare,12,0.11,0
T04_00237,1,meta,prospecting_broad,FR,18-24,desktop,1,0,2,23,none,skincare,3,0.03,0
C_01468,0,,,FR,25-34,mobile,1,0,3,74,none,makeup,0,0.0,0
C_06114,0,,,GB,45+,mobile,1,0,1,24,none,haircare,0,0.0,0
C_04032,0,,,DE,45+,desktop,0,0,2,14,none,makeup,0,0.0,0
T06_00889,1,tiktok,retargeting,GB,25-34,desktop,0,7,8,15,silver,haircare,5,0.05,0
C_06210,0,,,GB,45+,mobile,1,6,4,4,silver,haircare,0,0.0,0
C_02262,0,,,GB,35-44,mobile,0,1,3,2,silver,skincare,0,0.0,0
C_06569,0,,,DE,18-24,desktop,0,4,9,6,none,fragrance,0,0.0,0
T02_00393,1,meta,prospecting_lal_1pct,FR,18-24,mobile,1,4,0,53,gold,haircare,1,0.01,1
T01_00198,1,tiktok,prospecting_broad_2534,DE,25-34,mobile,0,1,2,7,silver,makeup,3,0.02,0
C_06652,0,,,GB,45+,mobile,0,12,6,24,gold,skincare,0,0.0,0
T04_00647,1,meta,prospecting_broad,DE,18-24,mobile,0,1,4,29,gold,fragrance,7,0.05,0
T00_00901,1,tiktok,prospecting_broad_1824,GB,25-34,mobile,0,4,2,34,platinum,skincare,2,0.02,0
C_04525,0,,,FR,35-44,mobile,1,8,4,34,none,fragrance,0,0.0,0
T06_00001,1,tiktok,retargeting,GB,25-34,mobile,0,12,6,3,silver,haircare,11,0.12,0
T01_00817,1,tiktok,prospecting_broad_2534,FR,45+,mobile,0,0,6,35,silver,makeup,1,0.01,0
T09_00013,1,youtube,retargeting,DE,35-44,desktop,0,3,8,2,gold,haircare,6,0.07,1
C_06738,0,,,GB,45+,desktop,1,4,4,6,silver,skincare,0,0.0,0
T07_00308,1,meta,retargeting_warm,FR,35-44,mobile,0,9,6,33,gold,fragrance,10,0.1,0
T07_01533,1,meta,retargeting_warm,FR,18-24,mobile,0,0,9,1,silver,makeup,7,0.07,0
C_05132,0,,,GB,45+,desktop,0,1,7,22,none,skincare,0,0.0,0
C_00848,0,,,GB,35-44,tablet,0,0,3,4,none,fragrance,0,0.0,0
C_01741,0,,,FR,45+,mobile,1,2,1,2,silver,fragrance,0,0.0,0
C_01315,0,,,FR,25-34,mobile,1,0,1,70,silver,fragrance,0,0.0,0
T07_00039,1,meta,retargeting_warm,FR,25-34,mobile,0,7,7,4,none,makeup,13,0.13,0
C_01780,0,,,FR,35-44,mobile,0,2,1,28,none,haircare,0,0.0,0
C_04237,0,,,GB,45+,mobile,0,2,3,35,gold,makeup,0,0.0,0
T05_00476,1,youtube,prospecting_brand_safety,FR,35-44,desktop,0,2,0,6,silver,makeup,5,0.06,0
C_04215,0,,,GB,18-24,desktop,1,0,6,39,none,haircare,0,0.0,0
T09_00342,1,youtube,retargeting,DE,45+,mobile,1,4,9,13,none,fragrance,9,0.08,0
T08_01351,1,meta,retargeting_hot,GB,18-24,mobile,0,3,11,17,none,fragrance,17,0.22,0
C_02813,0,,,GB,35-44,desktop,1,0,1,4,none,skincare,0,0.0,0
C_04853,0,,,GB,45+,mobile,1,12,4,3,none,haircare,0,0.0,0
C_03015,0,,,GB,45+,desktop,0,1,1,33,none,fragrance,0,0.0,0
T06_00094,1,tiktok,retargeting,FR,45+,desktop,1,6,4,4,gold,makeup,13,0.13,0
T02_00092,1,meta,prospecting_lal_1pct,DE,25-34,mobile,0,1,2,38,gold,fragrance,7,0.06,0
T06_00803,1,tiktok,retargeting,FR,45+,desktop,0,2,3,2,none,haircare,4,0.04,0
T01_00677,1,tiktok,prospecting_broad_2534,GB,18-24,mobile,0,3,1,21,none,fragrance,1,0.01,0
T03_00036,1,meta,prospecting_lal_3_5pct,DE,35-44,mobile,0,0,2,23,silver,fragrance,5,0.04,0
T09_01355,1,youtube,retargeting,DE,25-34,tablet,0,8,6,2,silver,skincare,6,0.06,0
T07_01382,1,meta,retargeting_warm,FR,25-34,mobile,1,13,7,1,platinum,makeup,13,0.12,1
C_06866,0,,,FR,45+,tablet,1,4,8,1,silver,fragrance,0,0.0,0
T08_00497,1,meta,retargeting_hot,GB,35-44,mobile,1,2,10,4,none,skincare,15,0.19,0
C_03011,0,,,FR,45+,mobile,0,5,3,12,none,skincare,0,0.0,0
C_00743,0,,,FR,35-44,desktop,0,0,0,50,platinum,haircare,0,0.0,0
C_02291,0,,,DE,35-44,mobile,0,0,0,2,silver,skincare,0,0.0,0
T03_00950,1,meta,prospecting_lal_3_5pct,FR,35-44,desktop,0,3,0,30,none,fragrance,1,0.01,0
T00_00681,1,tiktok,prospecting_broad_1824,GB,18-24,mobile,0,2,1,2,silver,skincare,2,0.02,0
T03_00226,1,meta,prospecting_lal_3_5pct,FR,18-24,tablet,0,1,1,4,none,skincare,4,0.04,0
T09_01386,1,youtube,retargeting,DE,45+,desktop,1,3,4,33,none,skincare,20,0.22,0
C_00614,0,,,GB,25-34,mobile,1,1,1,33,platinum,fragrance,0,0.0,0
T02_00671,1,meta,prospecting_lal_1pct,FR,35-44,mobile,0,2,2,8,silver,haircare,4,0.04,0
C_06892,0,,,FR,25-34,tablet,0,4,8,2,gold,haircare,0,0.0,0
T02_00499,1,meta,prospecting_lal_1pct,DE,35-44,desktop,1,0,3,44,none,haircare,5,0.04,0
T03_00604,1,meta,prospecting_lal_3_5pct,GB,35-44,mobile,0,1,3,53,gold,makeup,3,0.03,0
T01_00403,1,tiktok,prospecting_broad_2534,GB,18-24,mobile,1,1,7,37,none,fragrance,5,0.04,1
C_01186,0,,,DE,45+,desktop,1,2,1,2,none,fragrance,0,0.0,0
C_05959,0,,,GB,35-44,mobile,1,7,6,4,silver,skincare,0,0.0,0
T01_00461,1,tiktok,prospecting_broad_2534,FR,25-34,desktop,1,0,1,34,none,haircare,3,0.03,0
T02_00808,1,meta,prospecting_lal_1pct,DE,18-24,desktop,0,3,0,3,none,haircare,4,0.03,0
T02_01046,1,meta,prospecting_lal_1pct,FR,25-34,desktop,0,1,5,19,none,skincare,4,0.04,0
T04_00561,1,meta,prospecting_broad,DE,35-44,desktop,0,1,3,2,silver,haircare,4,0.03,0
T02_01241,1,meta,prospecting_lal_1pct,DE,35-44,desktop,0,5,0,15,none,skincare,5,0.05,0
T00_00490,1,tiktok,prospecting_broad_1824,DE,35-44,mobile,0,4,2,40,silver,haircare,4,0.03,0
T04_00295,1,meta,prospecting_broad,FR,35-44,mobile,0,9,2,3,none,makeup,1,0.01,0
T00_01181,1,tiktok,prospecting_broad_1824,GB,45+,desktop,1,2,1,10,silver,skincare,2,0.02,0
T00_01375,1,tiktok,prospecting_broad_1824,GB,18-24,mobile,1,0,4,13,gold,haircare,3,0.02,0
T03_00710,1,meta,prospecting_lal_3_5pct,GB,25-34,mobile,0,1,0,3,silver,skincare,1,0.01,0
T09_00025,1,youtube,retargeting,GB,18-24,mobile,1,12,9,2,gold,skincare,12,0.13,0
T09_00770,1,youtube,retargeting,GB,25-34,mobile,0,6,7,8,none,haircare,12,0.12,0
T00_00626,1,tiktok,prospecting_broad_1824,FR,18-24,mobile,0,2,2,1,gold,fragrance,5,0.04,0
T03_00454,1,meta,prospecting_lal_3_5pct,FR,25-34,mobile,0,0,0,15,gold,skincare,5,0.04,0
C_00957,0,,,GB,18-24,mobile,0,2,0,27,none,fragrance,0,0.0,0
T08_00215,1,meta,retargeting_hot,FR,45+,desktop,0,6,6,9,silver,fragrance,6,0.07,0
T02_01072,1,meta,prospecting_lal_1pct,GB,25-34,mobile,0,0,1,2,gold,makeup,1,0.01,0
T04_00627,1,meta,prospecting_broad,FR,45+,mobile,0,5,2,26,gold,skincare,3,0.02,0
T09_00791,1,youtube,retargeting,DE,35-44,mobile,1,5,7,7,none,haircare,6,0.07,0
C_04151,0,,,DE,18-24,mobile,0,2,4,27,silver,haircare,0,0.0,0
T02_00353,1,meta,prospecting_lal_1pct,GB,25-34,desktop,0,1,1,33,silver,haircare,3,0.03,0
T02_01692,1,meta,prospecting_lal_1pct,FR,18-24,mobile,0,6,4,1,none,fragrance,3,0.03,0
C_04433,0,,,GB,35-44,desktop,0,3,3,11,none,makeup,0,0.0,0
C_01361,0,,,GB,45+,desktop,0,3,1,1,silver,fragrance,0,0.0,1
C_05181,0,,,GB,25-34,mobile,0,10,6,5,none,haircare,0,0.0,0
T02_00399,1,meta,prospecting_lal_1pct,GB,25-34,desktop,0,0,1,6,silver,haircare,3,0.03,0
C_03486,0,,,GB,35-44,desktop,0,0,2,7,silver,fragrance,0,0.0,0
T07_00696,1,meta,retargeting_warm,GB,45+,mobile,1,15,9,38,none,haircare,13,0.14,0
T03_00235,1,meta,prospecting_lal_3_5pct,GB,45+,desktop,0,3,3,1,none,makeup,2,0.02,0
T09_01125,1,youtube,retargeting,GB,35-44,tablet,0,4,4,2,none,makeup,6,0.06,0
T09_00690,1,youtube,retargeting,GB,35-44,mobile,1,6,9,3,silver,skincare,9,0.09,0
T05_00387,1,youtube,prospecting_brand_safety,FR,35-44,mobile,1,6,1,23,silver,skincare,4,0.05,0
T05_00375,1,youtube,prospecting_brand_safety,GB,35-44,desktop,0,1,3,25,platinum,fragrance,1,0.01,1
T05_00157,1,youtube,prospecting_brand_safety,DE,18-24,desktop,0,3,1,11,none,skincare,4,0.05,0
T07_01031,1,meta,retargeting_warm,FR,18-24,mobile,0,5,2,30,none,haircare,12,0.11,0
T00_01366,1,tiktok,prospecting_broad_1824,FR,35-44,desktop,0,1,0,6,none,skincare,5,0.04,0
T09_00527,1,youtube,retargeting,GB,35-44,desktop,1,7,9,5,none,skincare,10,0.11,0
T09_01000,1,youtube,retargeting,FR,45+,mobile,1,4,5,6,silver,fragrance,13,0.13,0
T02_00151,1,meta,prospecting_lal_1pct,GB,35-44,mobile,0,0,3,9,silver,fragrance,3,0.03,0
T00_01191,1,tiktok,prospecting_broad_1824,GB,25-34,mobile,1,1,0,7,none,skincare,3,0.03,0
T04_00189,1,meta,prospecting_broad,GB,18-24,desktop,0,1,1,15,platinum,skincare,3,0.02,0
C_06046,0,,,FR,25-34,desktop,1,0,2,3,silver,makeup,0,0.0,0
C_00921,0,,,FR,45+,desktop,0,0,2,12,none,haircare,0,0.0,0
T04_00317,1,meta,prospecting_broad,DE,35-44,desktop,1,0,4,4,none,skincare,1,0.01,0
T06_00041,1,tiktok,retargeting,GB,18-24,mobile,0,2,8,1,gold,fragrance,4,0.04,1
T03_00992,1,meta,prospecting_lal_3_5pct,GB,18-24,desktop,0,2,1,18,silver,fragrance,3,0.03,1
T02_00709,1,meta,prospecting_lal_1pct,DE,35-44,mobile,0,1,3,69,silver,haircare,7,0.07,0
C_06706,0,,,DE,25-34,mobile,0,9,6,66,platinum,fragrance,0,0.0,0
T09_01398,1,youtube,retargeting,GB,45+,desktop,1,17,5,9,none,haircare,7,0.07,0
T02_00450,1,meta,prospecting_lal_1pct,FR,25-34,mobile,0,2,1,14,gold,makeup,10,0.09,0
C_05995,0,,,GB,35-44,mobile,0,1,0,37,none,skincare,0,0.0,0
C_03593,0,,,FR,35-44,mobile,0,2,1,56,silver,fragrance,0,0.0,0
C_05670,0,,,DE,45+,desktop,1,0,10,24,none,makeup,0,0.0,0
T07_00710,1,meta,retargeting_warm,GB,45+,tablet,1,8,7,2,none,skincare,8,0.08,0
T08_00082,1,meta,retargeting_hot,DE,25-34,desktop,1,2,9,1,none,skincare,7,0.08,0
T04_00566,1,meta,prospecting_broad,GB,35-44,mobile,1,3,2,8,silver,skincare,3,0.02,0
T09_00414,1,youtube,retargeting,FR,45+,mobile,1,4,8,1,silver,haircare,11,0.11,0
T03_00230,1,meta,prospecting_lal_3_5pct,GB,18-24,desktop,0,1,2,24,none,haircare,7,0.06,0
C_03493,0,,,GB,45+,desktop,0,0,0,17,none,haircare,0,0.0,0
T07_01885,1,meta,retargeting_warm,FR,35-44,mobile,1,12,6,35,none,makeup,7,0.07,0
T08_01449,1,meta,retargeting_hot,GB,18-24,mobile,1,5,13,14,none,makeup,7,0.08,0
T06_00506,1,tiktok,retargeting,GB,45+,mobile,1,13,10,16,none,makeup,11,0.12,0
T06_00444,1,tiktok,retargeting,DE,45+,desktop,0,1,9,6,silver,skincare,3,0.03,0
C_02054,0,,,DE,25-34,tablet,0,1,2,8,none,makeup,0,0.0,0
T05_00573,1,youtube,prospecting_brand_safety,FR,25-34,tablet,0,0,1,2,none,haircare,5,0.06,0
C_02316,0,,,FR,25-34,mobile,0,0,1,54,none,makeup,0,0.0,0
C_03122,0,,,GB,45+,mobile,0,0,1,1,none,fragrance,0,0.0,0
C_04354,0,,,FR,25-34,mobile,0,2,4,15,platinum,skincare,0,0.0,0
T09_01411,1,youtube,retargeting,DE,45+,desktop,0,4,9,67,none,fragrance,4,0.04,0
T08_00383,1,meta,retargeting_hot,DE,45+,desktop,0,11,11,12,none,haircare,8,0.08,0
C_01831,0,,,FR,45+,mobile,0,6,2,25,none,skincare,0,0.0,0
C_01331,0,,,DE,18-24,desktop,0,3,3,66,none,haircare,0,0.0,0
T09_01080,1,youtube,retargeting,GB,25-34,desktop,0,8,5,18,none,haircare,11,0.1,0
C_00325,0,,,DE,25-34,mobile,0,0,4,34,silver,skincare,0,0.0,0
C_06741,0,,,DE,25-34,tablet,0,7,6,4,none,skincare,0,0.0,0
T05_00385,1,youtube,prospecting_brand_safety,DE,25-34,desktop,0,0,0,17,none,haircare,3,0.03,0
T04_00015,1,meta,prospecting_broad,GB,35-44,mobile,0,0,3,13,none,skincare,3,0.02,0
T07_01010,1,meta,retargeting_warm,GB,35-44,mobile,1,6,7,39,silver,fragrance,12,0.11,0
T09_00741,1,youtube,retargeting,GB,35-44,mobile,0,8,6,1,silver,fragrance,8,0.09,0
T03_00962,1,meta,prospecting_lal_3_5pct,DE,18-24,mobile,0,3,1,22,none,skincare,4,0.03,0
T02_01298,1,meta,prospecting_lal_1pct,DE,25-34,mobile,0,1,1,24,none,haircare,5,0.04,0
T02_01022,1,meta,prospecting_lal_1pct,GB,35-44,desktop,0,1,2,48,gold,haircare,7,0.06,0
T01_00305,1,tiktok,prospecting_broad_2534,FR,35-44,desktop,0,2,1,2,none,makeup,3,0.03,1
T08_01285,1,meta,retargeting_hot,FR,25-34,mobile,1,5,10,5,platinum,makeup,16,0.19,1
C_00425,0,,,GB,25-34,mobile,0,6,1,16,none,fragrance,0,0.0,0
T05_00820,1,youtube,prospecting_brand_safety,GB,45+,mobile,0,0,3,11,silver,fragrance,4,0.05,0
T00_00494,1,tiktok,prospecting_broad_1824,GB,25-34,mobile,0,3,1,69,silver,haircare,4,0.04,0
C_01864,0,,,GB,18-24,desktop,0,1,1,19,silver,haircare,0,0.0,0
T07_01866,1,meta,retargeting_warm,GB,25-34,desktop,1,2,4,3,none,skincare,12,0.11,0
C_01358,0,,,DE,45+,desktop,0,0,5,26,silver,haircare,0,0.0,0
T08_00963,1,meta,retargeting_hot,DE,45+,tablet,0,4,8,3,platinum,haircare,22,0.25,0
T01_00559,1,tiktok,prospecting_broad_2534,GB,25-34,desktop,1,3,1,1,silver,haircare,1,0.01,0
T02_01553,1,meta,prospecting_lal_1pct,FR,25-34,mobile,1,3,1,31,none,haircare,2,0.02,0
T07_01101,1,meta,retargeting_warm,GB,25-34,mobile,1,7,8,3,none,skincare,8,0.08,0
T02_00409,1,meta,prospecting_lal_1pct,DE,35-44,desktop,0,6,1,81,gold,haircare,3,0.03,0
T07_00378,1,meta,retargeting_warm,FR,45+,desktop,1,2,7,5,none,makeup,8,0.09,0
T07_00861,1,meta,retargeting_warm,FR,35-44,mobile,1,5,8,1,none,skincare,16,0.18,0
C_03043,0,,,DE,25-34,mobile,0,3,2,3,silver,fragrance,0,0.0,0
C_01809,0,,,FR,45+,mobile,1,1,0,1,gold,skincare,0,0.0,0
C_03110,0,,,GB,25-34,desktop,0,1,2,15,none,haircare,0,0.0,0
C_03298,0,,,DE,18-24,mobile,0,0,3,1,silver,haircare,0,0.0,0
C_01588,0,,,GB,25-34,mobile,0,0,1,10,platinum,skincare,0,0.0,0
T02_00165,1,meta,prospecting_lal_1pct,FR,18-24,mobile,1,3,2,13,none,makeup,8,0.07,0
C_05174,0,,,FR,25-34,mobile,1,1,5,1,none,haircare,0,0.0,0
T04_00498,1,meta,prospecting_broad,DE,45+,mobile,1,0,2,7,silver,fragrance,1,0.01,0
T07_01553,1,meta,retargeting_warm,DE,25-34,mobile,1,5,9,1,none,makeup,14,0.14,0
C_01363,0,,,GB,35-44,desktop,0,3,0,37,gold,fragrance,0,0.0,0
T08_01072,1,meta,retargeting_hot,DE,25-34,mobile,1,5,11,1,silver,fragrance,7,0.07,0
T07_00334,1,meta,retargeting_warm,DE,18-24,desktop,1,3,11,1,silver,haircare,10,0.11,0
T01_00552,1,tiktok,prospecting_broad_2534,FR,35-44,mobile,0,2,1,2,gold,fragrance,5,0.04,1
T03_00785,1,meta,prospecting_lal_3_5pct,GB,35-44,desktop,0,0,2,12,gold,skincare,1,0.01,0
C_00560,0,,,FR,18-24,mobile,0,3,4,9,gold,fragrance,0,0.0,0
T00_00813,1,tiktok,prospecting_broad_1824,FR,18-24,mobile,0,0,1,3,gold,haircare,6,0.04,0
T06_00072,1,tiktok,retargeting,GB,45+,desktop,1,4,9,4,none,fragrance,2,0.02,0
C_04789,0,,,FR,35-44,mobile,1,0,6,17,none,haircare,0,0.0,0
T08_00882,1,meta,retargeting_hot,DE,25-34,desktop,0,5,7,2,silver,fragrance,11,0.13,0
T09_01174,1,youtube,retargeting,DE,18-24,desktop,0,14,7,4,none,makeup,8,0.1,0
T04_00867,1,meta,prospecting_broad,GB,35-44,desktop,1,1,2,17,platinum,makeup,2,0.01,0
T02_01718,1,meta,prospecting_lal_1pct,GB,18-24,desktop,0,0,4,50,gold,skincare,3,0.03,0
C_00983,0,,,DE,45+,mobile,0,2,2,80,none,fragrance,0,0.0,0
C_00466,0,,,DE,18-24,desktop,0,6,1,11,gold,skincare,0,0.0,0
T00_01079,1,tiktok,prospecting_broad_1824,GB,18-24,desktop,0,1,2,32,none,haircare,2,0.02,0
T01_00747,1,tiktok,prospecting_broad_2534,GB,25-34,mobile,1,2,4,26,none,makeup,2,0.02,1
C_04716,0,,,GB,25-34,mobile,0,3,6,87,gold,skincare,0,0.0,0
C_06157,0,,,FR,45+,mobile,1,2,3,5,none,fragrance,0,0.0,0
C_03516,0,,,GB,35-44,mobile,1,1,1,36,none,makeup,0,0.0,0
T08_00808,1,meta,retargeting_hot,GB,45+,mobile,1,14,4,17,none,haircare,15,0.16,0
C_04329,0,,,GB,18-24,mobile,1,1,4,1,gold,fragrance,0,0.0,0
C_01510,0,,,FR,35-44,mobile,0,1,1,54,none,fragrance,0,0.0,0
T07_01176,1,meta,retargeting_warm,GB,25-34,mobile,0,4,7,20,none,haircare,18,0.18,0
T02_00773,1,meta,prospecting_lal_1pct,DE,25-34,mobile,0,5,0,55,none,fragrance,8,0.07,0
T04_00236,1,meta,prospecting_broad,FR,18-24,tablet,1,4,1,4,silver,makeup,2,0.02,0
T08_01199,1,meta,retargeting_hot,DE,35-44,mobile,1,6,6,12,platinum,skincare,14,0.17,0
T07_01462,1,meta,retargeting_warm,DE,25-34,desktop,0,15,6,1,silver,makeup,13,0.15,1
T09_00840,1,youtube,retargeting,GB,25-34,desktop,1,11,9,16,silver,fragrance,13,0.15,0
T02_01374,1,meta,prospecting_lal_1pct,GB,35-44,desktop,1,2,1,26,none,haircare,6,0.05,0
T02_00448,1,meta,prospecting_lal_1pct,DE,25-34,desktop,1,0,0,17,none,makeup,6,0.05,0
T07_00431,1,meta,retargeting_warm,GB,18-24,mobile,0,8,7,15,none,skincare,13,0.15,0
T05_00784,1,youtube,prospecting_brand_safety,GB,18-24,mobile,0,1,1,72,silver,fragrance,5,0.06,0
T02_01429,1,meta,prospecting_lal_1pct,GB,25-34,mobile,0,2,2,32,none,fragrance,3,0.02,0
C_00679,0,,,GB,35-44,mobile,0,6,0,14,platinum,makeup,0,0.0,0
T07_01529,1,meta,retargeting_warm,DE,35-44,mobile,1,8,8,2,none,haircare,9,0.08,0
T01_00210,1,tiktok,prospecting_broad_2534,GB,35-44,mobile,0,1,3,20,none,haircare,1,0.01,0
C_03934,0,,,GB,45+,mobile,0,4,3,14,silver,haircare,0,0.0,0
T09_00147,1,youtube,retargeting,GB,25-34,mobile,1,3,6,3,silver,fragrance,9,0.1,0
T00_00305,1,tiktok,prospecting_broad_1824,FR,45+,tablet,0,1,4,15,none,fragrance,5,0.04,0
T02_01568,1,meta,prospecting_lal_1pct,GB,18-24,mobile,0,3,1,5,gold,makeup,8,0.07,0
C_06533,0,,,DE,25-34,mobile,1,3,7,3,gold,haircare,0,0.0,0
T02_00511,1,meta,prospecting_lal_1pct,GB,25-34,mobile,0,2,2,17,silver,fragrance,6,0.05,0
C_02620,0,,,DE,25-34,tablet,0,4,3,48,none,skincare,0,0.0,0
T07_01657,1,meta,retargeting_warm,DE,25-34,desktop,0,7,5,1,none,fragrance,5,0.05,0
T00_01231,1,tiktok,prospecting_broad_1824,FR,18-24,desktop,0,3,2,8,silver,fragrance,1,0.01,1
T07_01526,1,meta,retargeting_warm,GB,18-24,desktop,1,1,6,9,silver,fragrance,8,0.09,0
T01_00834,1,tiktok,prospecting_broad_2534,GB,45+,mobile,0,0,4,3,silver,makeup,3,0.02,0
T07_01463,1,meta,retargeting_warm,DE,45+,mobile,1,16,5,2,none,haircare,7,0.07,0
C_04989,0,,,DE,25-34,desktop,0,5,6,1,gold,skincare,0,0.0,0
C_04790,0,,,FR,35-44,mobile,0,9,5,1,silver,makeup,0,0.0,0
C_01850,0,,,DE,45+,mobile,0,2,0,11,none,fragrance,0,0.0,0
C_03614,0,,,DE,35-44,desktop,1,0,2,8,none,skincare,0,0.0,0
T02_01008,1,meta,prospecting_lal_1pct,FR,18-24,mobile,0,0,4,1,gold,skincare,1,0.01,0
T03_00017,1,meta,prospecting_lal_3_5pct,DE,35-44,mobile,1,0,5,7,none,haircare,4,0.03,0
T07_01649,1,meta,retargeting_warm,FR,35-44,tablet,1,12,12,8,silver,fragrance,10,0.11,0
T07_00850,1,meta,retargeting_warm,FR,18-24,desktop,1,10,10,2,silver,haircare,11,0.12,0
T01_00583,1,tiktok,prospecting_broad_2534,DE,35-44,mobile,0,3,1,46,none,fragrance,4,0.03,0
T05_00174,1,youtube,prospecting_brand_safety,GB,18-24,tablet,0,3,1,1,gold,fragrance,3,0.03,0
C_06932,0,,,FR,45+,desktop,0,10,9,5,none,makeup,0,0.0,0
T06_00337,1,tiktok,retargeting,FR,35-44,desktop,1,6,9,11,platinum,skincare,9,0.09,0
T05_00181,1,youtube,prospecting_brand_safety,DE,35-44,desktop,1,2,5,6,none,skincare,5,0.07,0
T02_01411,1,meta,prospecting_lal_1pct,GB,25-34,desktop,0,1,1,2,none,skincare,5,0.04,0
C_06778,0,,,GB,45+,mobile,0,1,10,8,none,makeup,0,0.0,0
T02_01079,1,meta,prospecting_lal_1pct,DE,45+,mobile,1,2,2,6,silver,haircare,4,0.04,0
T08_01369,1,meta,retargeting_hot,GB,35-44,desktop,1,4,8,5,none,skincare,17,0.2,0
T04_00039,1,meta,prospecting_broad,DE,18-24,desktop,0,1,0,5,none,makeup,4,0.03,0
T08_01190,1,meta,retargeting_hot,GB,35-44,mobile,0,12,8,18,none,fragrance,17,0.17,0
T06_00859,1,tiktok,retargeting,GB,25-34,mobile,0,9,3,3,gold,makeup,9,0.1,1
C_00447,0,,,FR,25-34,mobile,0,2,1,10,none,fragrance,0,0.0,0
T00_00556,1,tiktok,prospecting_broad_1824,GB,25-34,desktop,0,2,2,1,none,skincare,4,0.03,0
T09_01157,1,youtube,retargeting,FR,35-44,desktop,0,16,6,2,platinum,skincare,7,0.07,0
T09_01303,1,youtube,retargeting,FR,45+,desktop,1,17,7,23,gold,makeup,9,0.1,1
T07_01726,1,meta,retargeting_warm,FR,35-44,mobile,0,11,6,2,gold,makeup,8,0.07,0
C_04865,0,,,GB,18-24,mobile,0,1,5,5,silver,fragrance,0,0.0,0
T02_01782,1,meta,prospecting_lal_1pct,GB,18-24,mobile,0,0,2,47,none,skincare,9,0.08,0
T07_00351,1,meta,retargeting_warm,GB,45+,mobile,0,8,8,2,none,haircare,7,0.07,1
C_05506,0,,,DE,45+,desktop,1,4,7,12,silver,fragrance,0,0.0,0
T02_01598,1,meta,prospecting_lal_1pct,DE,35-44,mobile,0,2,0,45,gold,fragrance,1,0.01,0
T05_00367,1,youtube,prospecting_brand_safety,GB,45+,desktop,0,2,2,57,gold,makeup,4,0.04,0
